feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,label
0.0,0.0,2.7860134,1.4841956,0.0,0.0,1.3082798,0.0,0.0,0.0,0.0,2.7700381,0.0,0.0,2.3770947,2.0695763,0.0,0.06600502,2.0632386,2.4573045,0.0,1.6722817,0.0,0.0,2.5215068,2.7498338,3.2577064,0.0,2.6910057,1.6876472,0.0,2.128201,0.0,3.9413145,2.097447,0.0,0.0,2.5790026,0.0,0.0,0.0,2.4256434,0.0,0.0,2.5361772,0.0,1.8201672,0.0,0.0,1.8748095,0.0,0.0,0.0,0.0,0.0,1.9550619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4229424,1
4.122398,3.3150454,0.0,0.0,0.0,2.9368846,0.0,6.659297,5.1804104,1.9578384,2.1457717,0.0,4.9790573,4.042252,0.0,0.0,3.1993167,2.3473098,0.0,0.0,4.8406925,0.0,2.783523,4.6802397,0.0,0.0,0.0,1.7894262,0.0,0.0,2.760206,0.0,5.314417,0.0,0.0,4.1867137,3.566793,0.0,1.5188603,4.00907,5.28189,0.0,3.5748649,1.3018483,0.0,2.8610423,0.0,4.06868,5.113726,0.0,4.5462885,5.861711,0.0,4.4159927,3.5326598,0.0,4.9999437,5.3759756,4.8394027,2.0101454,0.8865249,4.568927,4.255588,0.0,0
1.0585188,0.0,0.0,0.1666558,0.0,0.89711094,0.05292935,1.3212384,0.99427605,0.5062664,0.6938946,0.23318382,0.899247,0.7056045,0.055309888,0.064570144,1.1442041,0.58909154,0.0,0.01426572,1.0723673,0.0,0.15621433,1.174339,0.0,0.138503,0.0,1.0634345,0.0,0.0,0.89301264,0.0,0.89779055,0.0,0.0,0.9433498,1.1406263,0.0,0.0,0.9550754,1.451287,0.06356979,1.0929111,0.20307645,0.3420597,1.2301188,0.0,1.2068189,0.4604797,0.06911774,0.97335654,0.6466122,0.0,0.89397234,1.4170793,0.0,0.96040976,0.75958914,1.5866263,0.0,0.0,1.412481,1.1434853,0.24724108,0
1.1542401,0.2638871,0.0,0.0,0.0,0.9753324,0.0,1.2596023,1.0593861,0.8694088,0.7151305,0.0,0.5882586,0.624641,0.0,0.0,0.9390947,0.7417631,0.0,0.0,0.96802795,0.0,0.49955812,0.88241196,0.0,0.0,0.0,1.1853992,0.0,0.0,1.0602903,0.0,0.93927115,0.0,0.0,1.4013402,1.064134,0.0,0.0,0.91648364,1.1075313,0.010137061,1.0176303,1.1769087,0.0,0.89500874,0.0,1.0151223,0.8096954,0.0,0.91872895,0.6422149,0.0,0.6777774,1.0534523,0.0,0.8552032,0.9991493,1.3093544,0.0,0.0,0.9485149,1.0129197,0.0,0
1.6880043,0.0,0.0,0.0,0.0,1.6234845,0.0,1.9922407,1.6018244,0.3503023,1.3041388,0.0,1.1679468,0.9885629,0.0,0.0,1.6368656,1.1387696,0.0,0.0,2.015253,0.0,0.0,1.487706,0.02548774,0.0,0.0,2.0339198,0.0,0.0,1.0633782,0.3148504,1.3351429,0.0,0.0,1.8014704,1.9322602,0.0,0.0,1.4658855,1.7931175,0.0,2.0970817,1.4516925,0.0,2.2221918,0.0,1.366825,0.53328896,0.0,1.9803737,1.3573018,0.0,1.4668055,2.451339,0.0,1.6903721,1.5694014,2.0617092,0.0,0.0,1.6793572,1.2147481,0.0,0
1.4151151,0.0,0.0,0.0,0.0,1.4028565,0.0,1.5638578,1.2128165,0.51403767,1.1206478,0.0,0.778378,0.7355594,0.0,0.0,1.1833892,0.8092724,0.0,0.0,1.4183038,0.0,0.2156793,1.1755736,0.14585696,0.0,0.0,1.5366591,0.0,0.0,1.0183239,0.27043903,1.0177376,0.0,0.0,1.4363515,1.4280468,0.0,0.0,1.1129656,1.2235415,0.14870161,1.5316958,1.2784549,0.0,1.4932654,0.0,1.0297998,0.41056946,0.0,1.3055453,0.89427525,0.0,0.984745,1.6451099,0.0,1.2324454,1.3302854,1.4946493,0.0,0.0,1.2820948,0.9603325,0.0,0
1.1583005,0.0,0.0,0.0,0.0,0.968012,0.0,1.3532417,0.96245277,1.0728762,0.9551495,0.0,1.1722691,0.5627566,0.0,0.0,0.5201209,0.9793072,0.0,0.0,1.2685595,0.0,0.67462087,0.0,0.17914997,0.0,0.0,0.2870132,0.0,0.0,1.0383564,0.0,0.93284756,0.0,0.0,1.5906012,1.1353188,0.0,0.19765288,0.9968633,0.91955113,0.0,1.0425767,0.9880794,0.0,0.22690967,0.0,0.76704735,0.5937225,0.0,0.21892397,1.0502415,0.0,0.9777326,0.0,0.0,0.9340215,0.8563977,0.99816686,0.0,0.44361207,0.93835807,0.93468213,0.0,0
0.9065576,0.0,0.15907326,0.0,0.0,0.78814834,0.0,0.7328359,0.8654418,0.098073766,0.4651807,0.33817962,0.65611064,0.3460513,0.062035102,0.16447185,0.8364875,0.43164387,0.0,0.23675539,1.0004829,0.0,0.0,0.9745107,0.30268133,0.085186906,0.22009067,1.0139848,0.10876519,0.15688099,0.44679645,0.21176566,0.5991042,0.0,0.16379905,0.5543522,0.7155579,0.18513815,0.0,0.72351456,1.0924587,0.31737325,0.93247044,0.35223034,0.0882117,1.0447719,0.04396117,0.6735122,0.0,0.13564092,1.0873969,0.5328886,0.0,0.63064015,1.3517212,0.0,0.68834555,0.71688145,1.1267569,0.0,0.0,0.9348918,0.56807715,0.21036133,0
0.0,0.22349112,1.5580422,0.90255725,0.0,0.11018531,1.1328237,0.305319,0.0,0.016517937,0.0,1.0669217,0.0004908666,0.37572932,1.0079626,0.72208387,0.0,0.0,0.7640355,0.9277375,0.1197431,1.2327753,0.0,0.3506238,0.8809527,0.8582366,1.09205,0.0,0.6153802,0.5856665,0.22562286,0.8068527,0.0,1.154057,1.2844852,0.24132016,0.0,0.67734706,0.0,0.08122721,0.059301797,1.0146896,0.0,0.0,1.3799157,0.0,1.2974236,0.0,0.06734602,0.5815514,0.17397343,0.22354312,0.08414007,0.08642212,0.0,1.1618333,0.14543875,0.24052605,0.0,0.038703486,0.0,0.07229731,0.0,0.89131486,1
0.0,0.0,1.5993046,0.8911687,0.0,0.0,0.62978184,0.0,0.0,0.0,0.0,1.6525917,0.0,0.0,1.4483036,1.3664852,0.0,0.02162188,0.9567953,1.2266461,0.0,0.9237579,0.0,0.0,1.466457,1.5894928,1.8095329,0.0,1.6538278,0.8724944,0.0,1.3593869,0.0,2.136094,1.2395899,0.0,0.0,1.5528903,0.0,0.0,0.0,1.403937,0.0,0.0,1.3314856,0.0,1.079604,0.0,0.0,0.93758786,0.0,0.0,0.0,0.0,0.0,0.9025938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4377508,1
1.4146218,0.3811591,0.0,0.0,0.0,1.4273864,0.0,1.642376,1.5953883,0.560381,0.71688503,0.0,1.0464292,0.849893,0.0,0.0,1.3452139,0.413083,0.0,0.0,1.5355414,0.0,0.50299704,1.8996478,0.0,0.0,0.0,1.514894,0.0,0.0,1.0616775,0.0,1.3027997,0.0,0.0,1.114805,1.408652,0.0,0.0,1.2826434,1.8874655,0.0,1.4946734,0.67420787,0.0,1.6107521,0.0,1.3842703,0.79340035,0.0,1.7695173,1.0362448,0.0,0.82119673,2.3155892,0.0,1.1855483,1.3799083,1.7392052,0.0,0.0,1.5139558,1.3134809,0.0,0
2.2171028,0.45529166,0.0,0.0,0.0,1.8001001,0.0,2.313924,2.1971114,1.251707,1.2072866,0.0,1.2846382,1.1259947,0.0,0.0,1.4691334,1.156275,0.0,0.0,2.2153506,0.0,0.71721554,1.6613986,0.0,0.0,0.0,2.029285,0.0,0.0,1.6867532,0.0,1.7596918,0.0,0.0,2.3007212,1.8945147,0.0,0.0,1.827644,2.1134295,0.0,1.8312188,1.6741749,0.0,1.7676117,0.0,1.5795542,1.4685158,0.0,2.0619879,1.6820059,0.0,1.5139241,2.206623,0.0,1.5185598,2.024188,2.4171207,0.0,0.14717172,2.010103,1.9361699,0.0,0
0.22630899,0.0,0.4144782,0.119973384,0.0,0.11684997,0.061220467,0.34289134,0.09743711,0.23958749,0.0,0.65519726,0.36419916,0.008879302,0.40493518,0.19203304,0.0602523,0.015861925,0.50482035,0.24557579,0.11773214,0.37848902,0.50725025,0.0,0.96189386,0.513141,0.5120165,0.0,0.3148031,0.4738505,0.19752288,0.6996951,0.0,0.4182202,0.44547313,0.35058504,0.181726,0.62930584,0.041659288,0.20198822,0.37300998,0.76390135,0.04969403,0.25085798,0.3441043,0.0,0.13882886,0.3802486,0.0,0.21188483,0.0,0.20771785,0.0,0.33901677,0.0,0.5283825,0.21290763,0.0325937,0.0,0.0045410963,0.15087616,0.042819872,0.0,0.27082804,1
1.2705235,0.32274535,0.0,0.0,0.0,1.1783475,0.0,1.5956638,1.3024154,0.709308,0.850044,0.0,0.86277246,0.81668943,0.0,0.0,1.3603737,0.62699974,0.0,0.0,1.2242785,0.0,0.37949625,1.5471656,0.0,0.0,0.0,1.6206535,0.0,0.0,1.3077884,0.06731915,1.1423216,0.0,0.0,1.5106677,1.2320482,0.0,0.0,1.0024239,1.5056841,0.0,1.4743637,1.2530111,0.0,1.5466044,0.0,1.1520158,0.675564,0.0,1.6054524,0.6429514,0.0,0.8014038,2.035379,0.0,1.0038633,1.3173995,1.5059308,0.0,0.0,1.119686,1.2057606,0.0,0
1.382794,0.12363785,0.0,0.0,0.0,1.1984918,0.0,1.4925361,1.320257,0.70969176,1.0353686,0.0,0.78751403,0.70154333,0.0,0.0,1.1342354,0.8565191,0.0,0.0,1.2864796,0.0,0.5304299,0.98285526,0.0,0.0,0.0,1.2061963,0.0,0.0,0.96621335,0.0,1.1079662,0.0,0.0,1.5669754,1.4333106,0.0,0.0,1.1020292,1.118156,0.04243896,1.4129456,1.2929646,0.0,1.0725571,0.0,1.0998592,0.9486725,0.0,1.0742847,1.1026388,0.0,0.79978806,1.3589249,0.0,1.1818988,1.2745745,1.3873307,0.0,0.025429808,1.1641855,1.0833006,0.0,0
1.5436246,0.9586591,0.0,0.0,0.0,1.3619357,0.0,2.4785707,1.7629733,1.4886963,1.1556685,0.0,1.7164518,1.2633253,0.0,0.0,1.5467677,0.9539397,0.0,0.0,1.4891866,0.0,1.1934367,1.4731659,0.0,0.0,0.0,1.3086954,0.0,0.0,2.1681402,0.0,1.8763901,0.0,0.0,2.8974779,1.6913129,0.0,0.022923911,1.5205256,2.1357338,0.0,1.5672636,2.0108464,0.0,1.5688025,0.0,1.7048029,1.6654304,0.0,1.987604,1.661103,0.0,1.4920794,1.6475987,0.0,1.3904237,1.8764379,1.5451754,0.7058847,0.0,1.193555,1.8286159,0.0,0
1.0401833,0.7775321,0.0,0.0,0.0,0.7556559,0.0,1.5115349,1.4269167,1.0908327,0.56605774,0.0,1.3464038,0.9256892,0.0,0.0,0.6272585,0.54481155,0.0,0.0,1.2655431,0.0,0.83847576,0.80668247,0.0,0.0,0.0,0.51660776,0.0,0.0,0.9725368,0.0,1.2320105,0.0,0.0,1.262734,0.8727889,0.0,0.35283667,0.9761913,1.4105816,0.0,0.6720915,0.871521,0.0,0.634775,0.0,1.0220608,1.1496193,0.0,0.9586201,1.2591206,0.0,1.1187749,0.5797474,0.0,0.9873067,1.123877,1.2956759,0.2867473,0.4096056,1.1936117,1.1106102,0.0,0
0.0,0.0,1.4087061,0.90634096,0.0,0.0,1.5589362,0.0085977465,0.0,0.0,0.0,1.7058024,0.0,0.058363207,1.7943826,0.6121231,0.0,0.0,2.1797118,1.3453194,0.0,1.8324473,0.08013156,0.0,1.2871944,1.7364982,1.8137379,0.0,1.5090039,0.94864523,0.0,0.9896921,0.0,2.1607385,1.4654673,0.0,0.0,1.0829802,0.0,0.0,0.0,2.1697853,0.03094616,0.0,1.9143524,0.0,1.0415851,0.0,0.5057458,1.3403733,0.0,0.17587109,0.0,0.14882761,0.0,1.6282265,0.05556442,0.0,0.0,0.09998272,0.0,0.33344287,0.06587593,1.0156814,1
1.5979737,0.2090099,0.0,0.0,0.0,1.1298958,0.0,1.8932585,1.2506207,1.7385917,1.1010109,0.13149251,1.1926531,0.68401957,0.0,0.0,0.7745313,1.1021763,0.0,0.0,1.4043651,0.0,1.1448311,0.33621523,0.24448587,0.0,0.0,0.890326,0.0,0.0,1.4137466,0.0,1.2323587,0.0,0.0062348433,2.402235,1.6597189,0.0,0.39299762,1.5998422,1.1751002,0.08737452,1.1399299,1.9001025,0.0,0.3668725,0.0,1.0435152,1.4944769,0.0,0.24853823,1.2417685,0.0,1.0583713,0.0,0.0,1.0923547,1.5851954,1.3301218,0.0,0.532254,1.0957617,1.2355101,0.0,0
1.00758,0.0,0.2971129,0.17318562,0.0,0.8583971,0.10473689,0.98108053,0.7845515,0.56577885,0.80175394,0.40482715,0.64455163,0.41787976,0.37621954,0.29189605,0.733231,0.30760455,0.0,0.17183991,0.9280845,0.0,0.08048579,0.77652466,0.3359955,0.45375714,0.18186332,1.0483345,0.17950675,0.10915112,0.75069463,0.25117874,0.60700417,0.19469018,0.13366544,0.9286335,0.8886094,0.3393042,0.0,0.66254044,0.91296494,0.20871054,0.8490925,0.58208036,0.27065638,0.9581354,0.1344899,0.56145257,0.055740118,0.2252995,0.9705879,0.4392893,0.0,0.5545863,1.0796251,0.0,0.52706623,0.74810964,1.0575051,0.0,0.0,0.87146205,0.65463823,0.29794,0
0.8979489,0.0,0.0,0.0,0.0,0.65779203,0.0,0.8593328,0.36301342,0.4330294,0.71057445,0.021822527,0.55591005,0.32232007,0.0,0.0,0.5659606,0.69355863,0.0,0.0,0.76975715,0.0,0.32241538,0.0,0.44294035,0.0,0.0,0.55747956,0.0,0.0,0.7852012,0.43403956,0.5541478,0.0,0.28149202,1.0794152,0.63394195,0.15210031,0.0,0.6052586,0.5757133,0.45150408,0.68038523,0.98428786,0.0,0.45465776,0.1000613,0.45207343,0.05073177,0.0,0.23180047,0.5262711,0.0,0.54273355,0.2501373,0.0,0.6468657,0.834062,0.6016832,0.0,0.08496948,0.6104027,0.46981114,0.0,0
0.0,0.0,4.014619,2.3869147,0.13033073,0.0,2.5214021,0.0,0.0,0.0,0.0,3.9092724,0.0,0.0,3.5853834,2.8300712,0.0,0.0,3.0557578,3.651282,0.0,3.2502525,0.0,0.0,3.9163282,3.5123093,4.662014,0.0,3.5907245,2.8307302,0.0,2.9696922,0.0,5.92643,3.346205,0.0,0.0,3.1768804,0.0,0.0,0.0,4.002407,0.0,0.0,4.283061,0.0,2.9017537,0.0,0.0,2.8651168,0.0,0.0,0.17371388,0.0,0.0,3.3794672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1155546,1
0.0,0.0,3.7828035,1.825726,0.0,0.0,4.3102746,0.021679588,0.0,0.0,0.2794106,3.5883465,0.025246754,0.5620916,3.8563263,1.2841694,0.0,0.0,3.681775,2.7517626,0.0,3.443825,0.0,0.0,2.4741573,3.0143597,3.575648,0.0,2.0817144,1.7124944,0.0,2.2098227,0.0,3.8099456,3.4858131,0.0,0.0,2.5497692,0.17043523,0.0,0.0,3.6470282,0.0,0.0,3.7469327,0.0,3.348924,0.0,0.33307278,2.4701064,0.0,0.0,0.0,0.39365664,0.0,3.0554156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7017324,1
0.0,0.0,1.9991046,0.9514567,0.0,0.0,1.2044134,0.0,0.0,0.0,0.0,1.8714464,0.0,0.0,1.6648823,1.6143688,0.0,0.0,1.4745674,1.8451849,0.0,1.3841048,0.0,0.0,2.3784716,1.7286986,2.411676,0.0,1.9612017,1.5014995,0.0,1.8260436,0.0,3.268567,1.9646434,0.0,0.0,1.6481639,0.0,0.0,0.0,2.2162142,0.0,0.0,1.9612966,0.0,1.5140115,0.0,0.0,1.5945472,0.0,0.0,0.19890949,0.0,0.0,1.7149006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2985287,1
0.0,0.0,4.964338,2.7457228,0.0,0.0,3.2551794,0.0,0.0,0.0,0.0,4.669968,0.0,0.0,4.5786605,3.0464628,0.0,0.0,4.376371,4.6976075,0.0,4.2845907,0.0,0.0,4.8070707,4.7719555,5.9357123,0.0,4.3038716,3.35389,0.0,3.5068865,0.0,7.0006433,4.397901,0.0,0.0,3.6189237,0.0,0.0,0.0,5.2938323,0.0,0.0,5.5683355,0.0,3.7148037,0.0,0.0,3.5941293,0.0,0.0,0.00811624,0.0,0.0,4.4030967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3559153,1
1.5029911,0.7398263,0.0,0.0,0.0,1.2284586,0.0,2.3505776,1.8272576,0.8136432,0.88238627,0.0,1.6880224,1.4295659,0.0,0.0,1.183907,0.7828768,0.0,0.0,1.6868696,0.0,0.8552805,1.7454064,0.0,0.0,0.0,1.0965306,0.0,0.0,1.3247885,0.0,1.8410705,0.0,0.0,1.4172138,1.4870411,0.0,0.46325877,1.5520871,1.9203098,0.0,1.5621203,0.50096464,0.009261358,1.41973,0.0,1.6443704,1.636253,0.0,1.5874252,1.609404,0.0,1.1769094,1.821525,0.0,1.601068,1.8561797,2.0831802,0.4358675,0.13253927,1.6116481,1.3807496,0.0,0
0.50604886,0.22322439,0.30679044,0.0,0.0,0.67655706,0.0,1.1098812,0.6477251,1.2105293,0.7023427,0.6500405,1.1561533,0.31006774,0.39088976,0.091575146,0.5398179,0.31642753,0.0,0.06229641,0.75425637,0.014157474,1.1814697,0.09820735,0.5811802,0.052470572,0.09715905,0.09248384,0.0,0.3137552,1.171958,0.098723255,0.3349016,0.0,0.39968687,1.3055028,0.851255,0.37316144,0.22843729,0.99804795,0.6833788,0.39883107,0.2955224,0.95937705,0.0,0.0,0.0100291185,0.7520775,0.74010867,0.0,0.0,0.63127667,0.0,0.79394084,0.0,0.13380188,0.5750656,0.93423575,0.27099478,0.0,0.37098822,0.23333761,0.5174371,0.0,0
1.7975857,2.1301427,0.0,0.0,0.0,2.1971092,0.0,3.7937887,2.3995767,2.1562269,1.9494228,0.0,2.5731707,2.11174,0.0,0.0,2.5248692,0.717333,0.0,0.0,2.0889735,0.0,1.9580771,2.1364906,0.0,0.0,0.0,1.2157724,0.0,0.0,3.2972734,0.0,2.6581244,0.0,0.0,3.8723223,1.7647413,0.0,0.22621934,2.1815727,3.0876484,0.0,1.9232944,2.4448783,0.0,2.0388482,0.0,1.9617381,2.5612533,0.0,2.8778026,2.808506,0.0,1.9440315,2.8863287,0.0,2.1606562,3.1402178,1.6819375,1.8250715,0.0,1.5639657,2.3851075,0.0,0
0.46889657,0.0,0.5210752,0.0,0.0,0.52844,0.21540904,0.45186585,0.31015688,0.5102652,0.4653262,0.62106967,0.16680141,0.07707197,0.5154899,0.30110788,0.39766335,0.21131235,0.0,0.31126195,0.2503846,0.0,0.5870779,0.20318516,0.56453043,0.11657298,0.70574784,0.6859579,0.0,0.3292384,0.56949484,0.5962137,0.3659037,0.3365039,0.6426381,0.879051,0.68689626,0.4630491,0.0,0.30149674,0.238955,1.039655,0.39488438,0.98171985,0.16785674,0.18951923,0.8333742,0.17687988,0.3689831,0.3672675,0.20087379,0.33119872,0.0,0.10301451,0.3912957,0.0,0.50288147,1.0463464,0.42083475,0.0,0.0,0.4037871,0.2025502,0.0,0
0.0,0.0,3.2172334,1.7751265,0.122669205,0.0,2.0816412,0.0,0.0,0.0,0.0,3.0641713,0.0,0.0,2.832056,2.5205638,0.0,0.0,2.0000582,3.196491,0.0,2.1285279,0.0,0.0,3.126886,2.866574,3.7003818,0.0,3.1638606,2.425583,0.0,2.516335,0.0,4.9158225,2.955756,0.0,0.0,2.6952868,0.0,0.0,0.0,3.0348616,0.0,0.0,3.1095293,0.0,2.619465,0.0,0.0,2.4535,0.0,0.0,0.24701115,0.0,0.0,2.4518297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.662428,1
0.013667984,0.7565143,0.0,0.0,0.0,0.45286006,0.0,0.9325081,0.31545368,0.73346686,0.47134742,0.034131125,1.2642491,0.56001925,0.0,0.0,1.1678042,0.0,0.0,0.0,0.32662457,0.0,1.0436075,0.63718534,0.63966084,0.0,0.0,0.29424217,0.0,0.0,1.3498877,0.18252586,0.67733145,0.0,0.22823283,1.6909692,0.5662023,0.003920283,0.087542154,0.5468657,1.0607288,0.4179427,0.17914152,1.4175727,0.0,0.3172934,0.40878016,0.50181586,0.6448578,0.0,0.6731118,0.60530204,0.0,0.49511382,0.7611784,0.0,0.5886289,1.0290512,0.20833625,0.7355039,0.0,0.29798982,0.38906905,0.0,0
0.12918894,0.26082978,1.9791689,0.5541244,0.0,0.16229413,1.3141779,0.4818083,0.09429606,0.22762285,0.16777791,1.6253035,0.6398598,0.44483173,1.5358609,0.802102,0.0,0.0,1.0378078,0.9985005,0.401329,1.3699747,0.13413166,0.25062865,1.1840371,1.2969692,1.2475858,0.0,0.40550587,0.8606357,0.047033455,0.9777911,0.0,1.3010321,1.5701149,0.6216612,0.01335961,1.118762,0.07241393,0.21566814,0.0,1.3235608,0.0,0.14613347,1.4021624,0.0,1.4556272,0.0,0.37231898,0.65183544,0.25323564,0.22408542,0.0,0.5214708,0.0,1.100651,0.09058132,0.5747258,0.0,0.0,0.0,0.07050941,0.0,0.9918836,1
2.0324616,0.3123608,0.0,0.0,0.0,1.6974326,0.0,2.3595421,1.810769,1.1357212,1.2826803,0.0,0.9857194,1.0689626,0.0,0.0,1.4511583,1.3091884,0.0,0.0,1.7136198,0.0,0.81067586,1.3276707,0.0,0.0,0.0,1.8603545,0.0,0.0,1.6481642,0.0,1.6027564,0.0,0.0,2.2968802,1.7579067,0.0,0.0,1.7475461,1.7178023,0.0,1.7946928,2.005412,0.0,1.456651,0.0,1.5312814,1.4805146,0.0,1.336352,1.4001628,0.0,1.3643954,1.8176358,0.0,1.3741596,1.863309,2.13333,0.0,0.0,1.6024135,1.6999104,0.0,0
1.6189102,1.1387805,0.0,0.0,0.0,1.4501424,0.0,2.3769643,1.9790603,1.2090272,1.0061823,0.0,1.1676629,1.2355297,0.0,0.0,1.5403781,0.8323289,0.0,0.0,1.6103543,0.0,1.0466048,1.9507926,0.0,0.0,0.0,1.6169502,0.0,0.0,1.7558639,0.0,1.7289501,0.0,0.0,2.1260462,1.3911744,0.0,0.0,1.5635476,2.218688,0.0,1.5737289,1.6666213,0.0,1.5266669,0.0,1.618618,1.8176372,0.0,1.915308,1.3237823,0.0,1.10608,2.4472175,0.0,1.2466933,1.8284909,1.9929487,0.5300826,0.0,1.347,1.8957965,0.0,0
0.8632458,0.4387541,0.18225454,0.0,0.0,0.797961,0.0,1.0654359,1.0551296,0.42010707,0.45830902,0.07318437,0.792627,0.5296591,0.056981344,0.0,0.84953564,0.078931764,0.030573273,0.011214513,0.87821996,0.0,0.25590286,1.0695732,0.08719005,0.11386635,0.0,0.9372398,0.031209799,0.0,0.846938,0.0,0.6954314,0.0,0.0,0.7260643,0.8078115,0.0,0.0,0.7201217,1.1186925,0.06464022,0.7770514,0.42638877,0.27443093,0.89126146,0.0,0.6537164,0.6324633,0.07371306,1.211383,0.74871945,0.0,0.7341484,1.5385833,0.0,0.7320608,0.92088884,1.0249102,0.0,0.0,1.004151,0.7102534,0.07833663,0
0.0,0.0,5.0149636,2.7706664,0.0,0.0,3.5976622,0.0,0.0,0.0,0.0,4.377495,0.0,0.0,4.4791713,3.1747427,0.0,0.0,3.6999009,4.228579,0.0,4.269435,0.0,0.0,4.5643253,4.088305,5.614226,0.0,4.0998363,3.4793868,0.0,3.115509,0.0,6.6516013,4.155017,0.0,0.0,3.6836073,0.0,0.0,0.0,4.823524,0.0,0.0,5.2265415,0.0,4.093496,0.0,0.0,3.3377192,0.0,0.0,0.0,0.0,0.0,4.1601453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4840968,1
1.0715348,0.57185626,0.0,0.0,0.0,0.98584515,0.0,1.3864603,1.1578287,0.7251375,0.64653593,0.0,0.5010821,0.6068118,0.0,0.0,1.1630819,0.4570996,0.0,0.0,0.94494164,0.0,0.6873646,1.2506195,0.0,0.0,0.0,1.3784475,0.0,0.0,1.1181917,0.102830656,0.8713878,0.0,0.10378882,1.4532131,1.004004,0.0,0.0,0.9613959,1.3708941,0.18093567,1.1450832,1.3520907,0.0,1.0036021,0.05794994,1.0101243,0.93622303,0.0,1.1254166,0.6984324,0.0,0.41098815,1.743158,0.0,0.81204045,1.2151773,1.4630077,0.0,0.0,0.95895797,1.0090324,0.0,0
0.0,0.0,5.523451,2.9909463,0.0,0.0,4.535414,0.0,0.0,0.0,0.0,5.4396214,0.0,0.0,5.1353936,3.1030633,0.0,0.0,5.5669165,5.19004,0.0,5.335455,0.0,0.0,5.729895,5.5775332,6.6169543,0.0,4.6595845,4.1430607,0.0,3.585661,0.0,7.6881146,4.6728854,0.0,0.0,3.7564259,0.0,0.0,0.0,6.2099524,0.0,0.0,6.7801933,0.0,4.1561003,0.0,0.0,4.2379737,0.0,0.0,0.0013795141,0.0,0.0,5.5122724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.011492,1
1.7034174,1.6030383,0.0,0.0,0.0,2.1300042,0.0,3.0774555,2.258656,1.7115219,1.1574519,0.0,1.4129066,1.5032792,0.0,0.0,1.6254656,0.6722153,0.0,0.0,2.1826088,0.0,1.4186803,1.9770674,0.0,0.0,0.0,1.3050543,0.0,0.0,2.089111,0.0,2.1616547,0.0,0.0,2.652192,1.4163145,0.0,0.0,2.0581834,2.9578311,0.0,1.5611694,1.811562,0.0,1.7334697,0.0,1.7843727,1.9532813,0.0,2.1213734,1.8481405,0.0,1.3411326,2.8833933,0.0,1.3426799,1.8681226,2.2933495,0.9783174,0.0,1.4659697,2.440195,0.0,0
0.0,0.0,2.880843,1.7157274,0.0,0.0,1.907831,0.0,0.0,0.0,0.0,2.8220239,0.0,0.0,2.5985277,1.7471174,0.0,0.0,2.4897733,2.5588095,0.0,2.6729846,0.0,0.0,3.065577,2.7208626,3.5637107,0.0,2.478083,2.248743,0.0,2.1451755,0.0,4.078667,2.4153178,0.0,0.0,2.1605053,0.0,0.0,0.0,3.3097856,0.0,0.0,3.3599346,0.0,1.977009,0.0,0.0,2.1748302,0.0,0.0,0.22059652,0.0,0.0,2.6488287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033984,1
0.7761632,0.0,0.0077783056,0.0,0.0,0.57727015,0.0808482,0.6262471,0.67700386,0.32705474,0.73858184,0.20213808,0.57487136,0.31590554,0.10175353,0.0,0.5001858,0.5617207,0.0,0.16482367,0.8804145,0.0,0.39476484,0.119158074,0.26836258,0.0,0.13040842,0.39666277,0.021815086,0.121303,0.25033775,0.16611983,0.32364023,0.18944071,0.20254838,0.7244295,0.88723767,0.21562211,0.0076018665,0.38491058,0.34787327,0.14591087,0.8622865,0.4366952,0.18773966,0.40626317,0.18579374,0.21638367,0.04986965,0.049858492,0.1864984,0.62236184,0.0,0.3821237,0.15078491,0.0,0.71592,0.5490128,0.40697148,0.0,0.32074413,0.6454222,0.18322529,0.29932413,0
